salary,job_info,enterprise_attr,job_url,enterprise_industry,job_num,enterprise_scale,job_enterprise,download_timeout,depth,job_attr,exp,edu,date,download_latency,job_place,job_name,download_slot
15001-20000元/月 ,"<p>负责2345 安全卫士数据挖掘 分析工作</p><p><span style=""line-height: 1.5;"">工作职责：</span><br></p><p>1、参与数据ETL和数据仓库治理；</p><p>2、负责数据挖掘、异常检测及预测等相关模型、算法的设计与开发；</p><p>3、参与用户画像、用户行为分析、个性化推荐等系统的开发；</p><p><br></p><p>任职要求：</p><p>1、熟悉数据挖掘和机器学习常用算法，对各类算法的试用场景有深刻理解；</p><p>2、精通至少一种算法，如：决策树、SVM、神经网络、聚类等，对特征抽取和特征选择有研究；</p><p>3、精通Shell/Java/R/Python/GO等至少一门开发语言；</p><p>4、熟悉关系型数据库MySQL等，了解NoSQL；</p><p>5、有大规模分布式计算（Hadoop、Spark）、数据可视化经验者优先考虑；</p><p>6、有软件安全、信息安全相关项目经验者优先考虑；</p><p><br></p>",上市公司,http://jobs.zhaopin.com/555839323255011.htm,互联网/电子商务,1人 ,500-999人,上海二三四五网络科技有限公司,180.0,1,全职,3-5年,不限,2016-12-12,0.33469080924987793,上海,大数据挖掘工程师（2345 安全卫士）,jobs.zhaopin.com
4001-6000元/月 ,"<p><span style=""font-family:宋体;color:#1F497D"">职位描述</span><span style=""color:#1F497D""> </span></p><p><span style=""color:#1F497D"">1. </span><span style=""font-family:宋体;color:#1F497D"">根据项目经理或高级数据挖掘工程师要求独立完成项目的数据搜集和数据处理；</span></p><p><span style=""color:#1F497D"">2. </span><span style=""font-family:宋体;color:#1F497D"">能够快速根据项目需要学习并理解行业知识，并能在项目经理或高级数据挖掘工程指导下完成部分数据分析工作；</span></p><p><span style=""color: rgb(31, 73, 125);"">3. <span style=""font-family: 宋体;"">能够使用R，Python等开源平台根据用户需求定制开发相应的算法；</span></span></p><p><span style=""color:#1F497D"">4. </span><span style=""font-family:宋体;color:#1F497D"">理解数据挖掘模型及预测分析结果，撰写相关分析报告；</span></p><p><span style=""color:#1F497D"">5. </span><span style=""font-family:宋体;color:#1F497D"">了解数据仓库及商务智能背景，熟练掌握一类数据展现分析工具，如：</span><span style=""color:#1F497D"">Tableau</span><span style=""font-family:宋体;color:#1F497D"">，</span><span style=""color:#1F497D"">Cognos</span><span style=""font-family:宋体;color:#1F497D"">等；</span></p><p><span style=""color:#1F497D""> </span></p><p><span style=""font-family:宋体;color:#1F497D"">任职要求</span><span style=""color:#1F497D""> </span></p><p><span style=""color:#1F497D"">1. </span><span style=""font-family:宋体;color:#1F497D"">信息化管理、数学或统计学专业背景本科以上学历；</span></p><p><span style=""color:#1F497D"">2. </span><span style=""font-family:宋体;color:#1F497D"">具有一定的统计学、数据挖掘知识基础，有数据仓库</span><span style=""color:#1F497D"">/</span><span style=""font-family:宋体;color:#1F497D"">商业智能项目经验尤佳；</span></p><p><span style=""color:#1F497D"">3. </span><span style=""font-family:宋体;color:#1F497D"">精通数据挖掘方法论，熟悉数据挖掘项目过程；</span><span style=""color:#1F497D""> </span></p><p><span style=""color: rgb(31, 73, 125);"">4. <span style=""font-family: 宋体;"">熟悉并掌握</span>SAS<span style=""font-family: 宋体;"">、</span>SPSS<span style=""font-family: 宋体;"">统计分析或数据挖掘工具至少一种；</span> <span style=""font-family: 宋体;"">或具备</span>Python<span style=""font-family: 宋体;"">，</span>R<span style=""font-family: 宋体;"">等使用开源平台开发算法的经验；</span></span></p><p><span style=""color:#1F497D"">5. </span><span style=""font-family:宋体;color:#1F497D"">有很强的事业心、责任感，良好敬业精神、团队精神与人际沟通能力。</span></p><p><br></p>",民营,http://jobs.zhaopin.com/415158816250070.htm,计算机软件,1人 ,20-99人,上海玖数软件有限公司,180.0,1,全职,1年以下,本科,2016-12-12,0.31908106803894043,上海,初级数据挖掘工程师,jobs.zhaopin.com
10000-18000元/月 ,<p>岗位职责：</p><p>电力行业多种业务的数据挖掘，海量数据处理</p><p>任职要求：</p><p>硕士及以上，或者本科3年以上工作经验；</p><p>1	熟练掌握java或c/c++，掌握python或R。</p><p>2	熟练掌握常用数据结构和算法。</p><p>3	熟悉常用机器学习和数据挖掘算法，包括分类、聚类、关联等。</p><p>4	擅长数据可视化者优先。</p><p>5	有时间序列处理、文本挖据、自然语言处理、图像处理等项目经验者优先。</p><p>6	在深度学习方面有经验者优先</p><p>7	熟悉Linux操作系统者优先。</p><p>8	熟悉Hadoop、Spark等分布式系统优先，有分布式机器学习经验更佳。</p><p>9	有良好的团队意识，有较好的沟通能力。</p>,民营,http://jobs.zhaopin.com/201668527252776.htm,IT服务(系统/数据/维护),2人 ,500-999人,上海博辕信息技术服务有限公司,180.0,1,全职,不限,本科,2016-12-12,0.24591302871704102,上海,数据挖掘工程师,jobs.zhaopin.com
面议 ,<p>岗位职责:<br></p><p>岗位职责：<br>1、应用NLP技术挖掘媒体文章数据，获取有价值数据；<br>2、挖掘各种来源的文本数据，应用于用户和商户画像；<br>3、协助搭建后台系统，实现自动化的文本挖掘流程</p> ,合资,http://jobs.zhaopin.com/383625322304590.htm,互联网/电子商务,2人 ,10000人以上,美团点评,180.0,1,全职,1-3年,不限,2016-12-13,0.3218979835510254,上海,数据挖掘/算法工程师（平台事业群 ）(职位编号：meituan001390),jobs.zhaopin.com
面议 ,<p>岗位职责:<br></p><p>1. 千万级POI数据信息质量的维护与提升<br>2. 为全公司提供稳定可靠的后台服务<br>3. 各类丰富化数据的挖掘处理与分析<br>4. 用户和商户模型的搭建</p> ,合资,http://jobs.zhaopin.com/38362532290283351000.htm,互联网/电子商务,1人 ,10000人以上,美团点评,180.0,1,全职,1-3年,不限,2016-12-13,0.2854270935058594,上海,数据挖掘&信息处理工程师（POI业务部）(职位编号：meituan000748),jobs.zhaopin.com
15001-20000元/月 ,<p>岗位职责：</p><p>1.开展数据挖掘、信息安全领域的基础与应用研究工作，提高本方向研究水平</p><p>2.原型系统开发，学术论文撰写</p><p>3.能够申请、承担相关科研项目</p><p>任职要求：</p><p>1.在数据挖掘、大数据处理方向具有丰富的研究和开发经验</p><p>2.精通JAVA服务编程，有开发高并发，高性能服务器应用经验；</p><p>3.较好的学术论文撰写能力</p><p>4.具备一定的程序开发经验</p>,事业单位,http://jobs.zhaopin.com/236844412252653.htm,政府/公共事业/非盈利机构,1人 ,500-999人,公安部第三研究所,180.0,1,全职,1-3年,博士,2016-12-13,0.3422508239746094,上海,网安中心-高级研发工程师（数据挖掘）,jobs.zhaopin.com
15000-25000元/月 ,"<p>职位描述：</p><p>1、对用户数据进行挖掘和分析，构建用户行为模型，支持业务部门的精细化运营；</p><p>2、负责数据挖掘相关业务算法的设计和开发工作。</p><p>任职要求：</p><p>1、2年或以上数据挖掘相关工作经验，资深数据挖掘需5年以上,数学、统计学、计算机等专业硕士或以上学历，组长需要有相关团队经验；</p><p>2、 熟练掌握主要的数据挖掘算法，有推荐算法、计算广告相关实践经验的优先；</p><p>3、有Linux下的开发经验，熟练掌握Python，熟悉C++或Java之一；</p><p>4、有大规模用户数据处理经验者优先。</p><p><br></p>",民营,http://jobs.zhaopin.com/349344235250103.htm,通信/电信/网络设备,5人 ,500-999人,深圳众思科技有限公司上海分公司,180.0,1,全职,1-3年,硕士,2016-12-13,0.3748319149017334,上海,数据挖掘工程师,jobs.zhaopin.com
15001-20000元/月 ,"<div style=""MIN-HEIGHT: 16px""><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">数据挖掘工程师 </span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px""><br></span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">职位描述职责内容</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px""><br></span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">1.负责数据挖掘架构设计、平台规划，以及关键技术研究</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">2.构建模型，通过海量数据的挖掘，支持相关推荐、个性化营销等</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">3.负责数据挖掘团队的管理和培养</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px""><br></span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">聘任标准</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">教育程度</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">本科以上学历，统计学、计算机等相关专业</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px""><br></span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">相关经验</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">3年以上数据挖掘相关经验，互联网或金融行业优先；</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px""><br></span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">专业能力</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">熟悉oracle数据库及SQL语言，了解hadoop等分布式计算技术；</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">熟悉SAS、Clementine或其他挖掘工具；</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">精通各种模型算法</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px""><br></span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">核心能力</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">很强的逻辑思维能力、沟通表达能力；</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">很强的团队协作精神</span></span></div><div style=""MIN-HEIGHT: 16px""><span style=""FONT-FAMILY: 宋体""><span style=""FONT-SIZE: 12px"">具备较强的学习能力 </span></span></div></div>",民营,http://jobs.zhaopin.com/148812149250803.htm,互联网/电子商务,1人 ,20-99人,上海慧语信息咨询有限公司,180.0,1,全职,不限,不限,2016-12-13,0.29024815559387207,上海,数据挖掘工程师,jobs.zhaopin.com
10001-15000元/月 ,"<p>岗位职责:<br></p><p>一、 岗位职责：<br>（一）参与数据仓库和数据统计分析项目的建设及维护；<br>（二）参与数据集市的建设及维护；<br>（三）参与业务部门临时数据分析需求的调研、分析及实现；<br>（四）参与数据挖掘模型的构建、维护、部署和评估；<br>（五）整理提供分析报告，为业务发展提供决策支持；<br>（六）派驻或对口支持业务部门提供数据分析服务，与业务部门合作开展业务专题分析。<br><br><br>二、 岗位要求：<br>（一）统招全日制本科及以上学历，具备计算机、通信、自动化、数学、统计等相关专业背景；<br>（二）工作年限5年以上，<br>（三）有一定的数据统计和数据挖掘专业知识，具备利用数据分析解决业务问题的能力；<br>（四）有数据分析应用开发相关经验，熟悉至少一到两种关系数据库或SAS；<br>（五）有SAS经验、数据分析和数据挖掘项目实施经验优先考虑，有金融行业背景者尤佳；<br>（六）具有较强的责任心，执行力，愿意接受工作挑战；<br>（七）有良好的沟通技巧和质量意识,具有较强的组织能力和团队合作精神。<br><br><br>三、薪资福利<br>（一）提供具有市场竞争力的薪资待遇<br>（二）依法全额缴纳“五险一金”，此外，还增加缴纳补充公积金和补充商业医疗保险。 <br>（三）提供上、下班交通补贴和其他现金福利，以及节假日和生日慰问。 <br>（四）根据员工在职工作情况，按规定发放“工作休闲两不误”、“边学习边发展”和“与卡中心共成长”等卡中心特色福利。<br>（五）提供免费早、中工作餐。 <br>（六）依法提供独生子女奖励和入托费用报销。 <br>（七）提供年度健康体检和工作行服。 <br>（八）优于法定休假规定的带薪休假制度。</p>",合资,http://jobs.zhaopin.com/120608070258173.htm,银行,1人 ,1000-9999人,交通银行太平洋信用卡中心,180.0,1,全职,3-5年,本科,2016-12-14,0.1830730438232422,上海,数据分析挖掘经理(职位编号：PCCC000511),jobs.zhaopin.com
15001-20000元/月 ,<p>岗位职责:<br></p><p>（一）负责互联网平台数据收集及预处理工作，包括制定数据采集方案、校验数据准确性、数据集市建设等；<br>（二）负责数据统计与分析工作，并产出数据分析报告；<br>（三）研究用户特征和行为，通过数据挖掘和机器学习，协助业务建立数据模型；<br>（四）搭建数据平台，高效支撑业务团队对数据报表的需求；<br>（五）参与专题项目数据支持工作。</p> ,合资,http://jobs.zhaopin.com/120608070258251.htm,银行,1人 ,1000-9999人,交通银行太平洋信用卡中心,180.0,1,全职,5-10年,本科,2016-12-15,0.21398401260375977,上海,数据分析及挖掘经理(职位编号：PCCC000687),jobs.zhaopin.com
15000-25000元/月 ,<p>岗位职责：<br>1.建设数据仓库<br>2.数据分析建模，完成用户画像、行为分析等功能模块<br>3.基于海量监控数据、行为日志等使用统计、机器学习等方法，分析异常原因及内在关联<br><br><br>岗位要求：<br>1.熟悉常用算法，如Logistic回归、SVM、贝叶斯估计、EM，GBDT等；<br>2.有风控、推荐、人群画像等领域模型构建和调优工作经验者优先；<br>3.有Hadoop/Spark/ODPS等平台上的大数据处理工作经验。<br>4.熟练使用Java语言及Linux系统。<br>5.对技术充满热情，不惧任何技术挑战。有强烈的自我驱动力。<br><br>加分项：<br>1.有LBS/监控系统相关领域知识<br>2.有深度学习经验优先。</p>,合资,http://jobs.zhaopin.com/304104385250095.htm,互联网/电子商务,2人 ,100-499人,千寻位置网络有限公司,180.0,1,全职,3-5年,本科,2016-12-15,0.2427082061767578,上海,数据挖掘,jobs.zhaopin.com
15000-30000元/月 ,"<p>岗位职责：</p><p>1、负责大数据平台和应用产品的开发工作，提供数据分析、数据挖掘服务；</p><p>2、深入发掘和分析业务需求，独立完成小型项目的系统分析、设计，并主导完成详细设计和编码任务，确保项目的进度和质量；</p><p>3、对数据仓库、数据挖掘理论和实践有较深入的理解；</p><p>4、针对具体的业务问题，规划、设计基于数据挖掘的解决方案。</p><p><br></p><p>任职要求：</p><p>· 计算机、数学或者统计学相关专业本科以上学历，2年以上大数据挖掘经验；</p><p>· 精通Python/Java/C++编程，熟悉并应用过常用分类、聚类等机器学习算法；</p><p>· 熟悉linux平台，对数据仓库、数据挖掘理论和实践有较深入的理解；</p><p>· 处理业务数据库运行中出现的问题，保证业务数据安全、可用；</p><p>· 根据项目需要，进行数据库结构更改、跟踪、优化等操作；</p><p>· 逻辑思维缜密,团队协作意识强，良好的英文读写能力，对挑战性问题充满激情。</p><p><br></p>",民营,http://jobs.zhaopin.com/302041380250000.htm,其他,1人 ,20-99人,亿可能源科技(上海)有限公司,180.0,1,全职,1-3年,不限,2016-12-15,0.21304607391357422,上海,数据挖掘工程师,jobs.zhaopin.com
15001-20000元/月 ,"<p>岗位职责：</p><p>1、负责业务数据分析和数据模型设计，设计实现关系型数据库、数据仓库、实时数据库；</p><p>2、规划和完善数据平台，数据平台子系统（报表、Adhoc Query、OLAP、数据可视化等）的功能设计；</p><p>3、满足各业务决策层和业务分析人员在应用数据过程中的功能诉求并进行产品化,包括需求的收集、沟通、规划、项目推进、效果验收、线上故障跟进、用户反馈与产品运营等全过程；</p><p>4、根据数据的变化及时发现新的机会。</p><p>任职要求:</p><p>1、本科及以上学历，计算机及相关专业，类似项目5年以上经验，并且负责项目架构设计；</p><p>2、熟悉主流的大数据产品和数据分析技术并具有相关项目经验；</p><p>3、有海量数据处理经验，处理的数据规模在TB级别以上；</p><p>4、熟悉主流的开源大数据产品，精通Hadoop/Storm/Spark/Neo4j/GraphX/Hive/HBase/Pig等架构搭建；</p><p>5、精通数据挖掘相关理论精通互联网架构</p><p>6、 熟悉C/C++、python、Java、R语言、SAS，SPSS，matlab等编程语言与工具（一项或多项）。</p><p>7、 熟悉Linux/Unix平台上的开发环境。</p><p>8、有BI系统搭建经验者加分。</p><p>9、熟悉MogoDB、MySQL、NoSQL等数据库/数据仓库开发者加分。</p><p>10、有深厚的概率与数理统计基础者加分。</p>",合资,http://jobs.zhaopin.com/199130721250693.htm,医疗/护理/美容/保健/卫生服务,1人 ,100-499人,上海好医通健康信息咨询有限公司,180.0,1,全职,5-10年,本科,2016-12-16,0.2430109977722168,上海,数据挖掘架构师,jobs.zhaopin.com
20001-30000元/月 ,<p>岗位职责：</p><p>1、设计和搭建数据挖掘平台，提供数据分析、数据挖掘服务；</p><p>2、运用数据挖掘和机器学习方法和技术，对海量数据进行分析，深度挖掘用户行为特征，构建用户标签、用户画像体系；</p><p>3、评估数据挖掘平台效果，持续优化平台性能和精准度；</p><p>任职要求：</p><p>1、计算机、数学或者统计学相关专业本科以上学历，2年以上大数据挖掘经验；</p><p>2、熟练掌握Java语言、常用的数据结构和算法；</p><p>3、对数据仓库、数据挖掘理论和实践有较深入的理解；</p><p>4、熟悉Spark等分布式机器学习框架，熟悉Hadoop/HBase/Hive等大数据处理平台。</p><p><br></p>,民营,http://jobs.zhaopin.com/469949314251069.htm,互联网/电子商务,1人 ,100-499人,上海容易网电子商务股份有限公司,180.0,1,全职,不限,不限,2016-12-16,0.1614069938659668,上海,数据挖掘工程师,jobs.zhaopin.com
30001-50000元/月 ,"<p>岗位职责</p><p></p><p>职责一：创建数据挖掘和建模相关的核心算法和代码实现；</p><p>1、在大数据平台上实现各类数据分析，数据挖掘和模型优化</p><p></p><p></p><p>职责二：负责研究和应用互联网金融领域模型构建知识和技术；</p><p>1、研究互联网金融领域各类模型构建和优化技术</p><p>2、应用相关知识实现互联网金融领域风控模型以满足业务需求</p><p></p><p>职责三: 负责数据分析和建模项目的业务需求和技术实现；</p><p>1、	管理基于业务的数据分析和建模需求</p><p>2、	负责数据模型等数据产品的策略分析和报告等事宜</p><p>3、	共同构建及完善各类风险评级模型等风险量化系统,运营分析系统和相关数据产品</p><p>职责四： 团队管理和其它上级交代的任务</p><p>1、	团队绩效管理</p><p>2、	其它上级任务</p><p><br></p><p>任职要求</p><p></p><p>1、	5年以上数据挖掘或机器学习领域经验，熟悉至少掌握一门编程语言Python/R/Java；</p><p>2、	熟悉各类数据分析，挖掘算法，对于机器学习模型如CNN，DNN，SVM，randomForest有实践落地经验， 熟悉各类变量筛选与降维算法，了解hadoop、hive、分布式仓库者优先考虑；</p><p>3、	有信用风险建模经验，评分卡设计，有海量数据挖掘的项目经验者优先；</p><p>4、	有互联网数据挖掘经验、金融行业用户评分建模经验优先；</p><p>5、	具备良好的专业背景、逻辑能力好，有较强的创新思维、执行力和沟通能力。</p>",民营,http://jobs.zhaopin.com/272078432250897.htm,基金/证券/期货/投资,1人 ,1000-9999人,上海翼勋互联网金融信息服务有限公司,180.0,1,全职,5-10年,本科,2016-12-15,0.160797119140625,上海,资深数据挖掘专家-上海-00304,jobs.zhaopin.com
20001-30000元/月 ,"<p>岗位职责</p><p></p><p>职责一：针对公司各类数据源的数据进行数据分析，数据挖掘，数据建模，模型优化和调整工作</p><p>1、在hadoop平台上实现各类数据分析，数据挖掘和模型优化</p><p>	2、结合动态的数据变化对于现有的风控模型，反欺诈规则策略调整和优化</p><p>	3根据业务需求提供相关数据支撑和数据分析报告</p><p>职责二：其它上级交代的任务</p><p><br></p><p>任职要求</p><p></p><p>1、	精通各种数据挖掘算法及其原理，能根据业务场景，建立挖掘模型，选择最合适和高效的算法并实现</p><p>2、	精通SQL，熟练使用Python或R语言，有sas/matlab/SPSS经验者优先；有Nosql/Hadoop等开发经验者优先</p><p>3、	具有一定的算法设计和实现能力</p><p>4、	对数据敏感、对技术敏感，有研究的意识和直觉者更佳</p><p>5、	性格积极乐观，诚信，有较强的语言表达能力；具备强烈的进取心、求知欲及团队合作精神</p><p>6、	具有金融行业,征信行业或互联网行业任职背景者优先。</p>",民营,http://jobs.zhaopin.com/272078432250896.htm,基金/证券/期货/投资,1人 ,1000-9999人,上海翼勋互联网金融信息服务有限公司,180.0,1,全职,3-5年,本科,2016-12-15,0.008790016174316406,上海,高级数据挖掘工程师-上海-00305,jobs.zhaopin.com
8001-10000元/月 ,<p>一、岗位描述： <br>（一）针对业务部门数据需求进行评估、撰写技术文档并完成相关数据提取； <br>（二）参与数据挖掘模型的构建、维护、部署和评估； <br>（三）整理提供分析报告，为业务发展提供决策支持； <br>（四）派驻或对口支持业务部门提供数据分析服务，与业务部门合作开发业务专题分析； <br>（五）协助数据分析平台开发人员开展数据仓库和数据统计分析项目的建设。 <br><br>二、任职资格： <br>（一）全日制本科及以上学历，计算机、数学、统计等相关专业，至少2年以上工作经验； <br>（二）有良好的数据统计和数据挖掘专业知识，具备利用数据分析解决业务问题的能力； <br>（三）具有较强的责任心、执行力，有良好的沟通技巧和团队合作精神； <br>（四）能承受较大工作压力，愿意接受工作挑战； <br>（五）有金融行业、互联网行业大数据处理经验者优先。 <br><br>三、薪资福利： <br>（一） 提供具有市场竞争力的薪资待遇（根据实际情况确定具体待遇）； <br>（二） 依法全额缴纳“五险一金”，此外，还增加缴纳补充公积金和补充商业医疗保险； <br>（三） 提供上、下班交通补贴和其他现金福利，以及节假日和生日慰问； <br>（四） 根据员工在职工作情况，按规定发放“工作休闲两不误”、“边学习边发展”和“与公司共成长”等特色福利； <br>（五） 提供免费早、中工作餐； <br>（六） 依法提供独生子女奖励和入托费用报销； <br>（七） 提供年度健康体检和工作行服； <br>（八） 优于法定休假规定的带薪休假制度。</p>,其它,http://jobs.zhaopin.com/214460312250483.htm,银行,2人 ,1000-9999人,交银企业管理服务(上海)有限公司张江高科技园区分公司,180.0,1,全职,3-5年,本科,2016-12-16,0.009352922439575195,上海,IT数据分析挖掘,jobs.zhaopin.com
15000-30000元/月 ,"<p>岗位职责:</p><p>1. 负责数据平台推荐系统的搭建；<br>2. 负责推荐算法的开发和实施；<br>3. 跟踪推荐结果，不断优化算法，提升推荐转化率；<br>任职资格:</p><p>1. 计算机，算法，数据挖掘，机器学习等相关专业硕士及以上学历，5年以上工作经验，具有大型推荐系统的搭建和开发经验优先；<br>2. 精通掌握回归分析模型、关联规则挖掘、分类和聚类算法、协同过滤算法等数据统计模型和挖掘算法，了解完整的数据挖掘过程方法论，并有独立完整的建模实践经验优先考虑；<br>3. 精通JAVA, C++，R等常用编程语言，熟练使用数据挖掘算法；<br>4. 了解ORACLE/mysql/db2等常用数据库，具有较强的sql语言功底；<br>5. 智慧城市相关经验优先；</p><p>6. 具有很强的责任心，领导能力，能带领团队完成紧急开发任务。</p><p><br></p>",事业单位,http://jobs.zhaopin.com/450484920250138.htm,互联网/电子商务,1人 ,100-499人,长春市城乡规划设计研究院,180.0,1,全职,5-10年,硕士,2016-12-18,0.00904393196105957,上海,数据挖掘工程师,jobs.zhaopin.com
4001-6000元/月 ,<p>岗位职责：</p><p>1.根据需求负责平台数据部分的需求分析、设计以及相关领域的研发；<br><br>2.负责构建数据分析与数据挖掘业务建模分析；<br><br>3.跟踪并分析用户行为，为公司业务的发展及产品的设计进行支持；<br><br>4.参与公司数据中心其他大数据项目的运营。</p><p>任职要求：</p><p>1.2年以上大数据相关工作经验，统计学、数学或计算机相关专业优先；<br><br>2.对机器学习有一定的理解，如数据仓库、ETL、OLAP、BI展现等；<br><br>3.熟练掌握常用的数据分析挖掘算法和软件，熟练使用Hadoop/Hive/MapReduce，有SAS/Ruby/Python经验者更佳；<br><br>3.熟悉数据库系统MySQL或ORACLE，能熟练使用Java或C++编程优先；<br><br>4.有较强的文档编写能力，独立完成文档编写；<br><br>6.良好的自我学习能力、团队协作能力；<br><br>7.工作认真踏实，主动敬业，具有良好的团队精神。<br><br>8.有互联网广告平台、电子商务、互联网数据仓库或商业智能架构设计开发实施经验者优先。</p><p><br></p><p>薪资待遇：800元/天</p>,其它,http://jobs.zhaopin.com/346901285251026.htm,互联网/电子商务,1人 ,500-999人,上海西线教育科技有限公司,180.0,1,兼职,3-5年,大专,2016-12-19,0.012272834777832031,上海,数据挖掘讲师,jobs.zhaopin.com
10000-20000元/月 ,<p>岗位职责：</p><p>1.根据需求负责平台数据部分的需求分析、设计以及相关领域的研发；<br><br>2.负责构建数据分析与数据挖掘业务建模分析；<br><br>3.跟踪并分析用户行为，为公司业务的发展及产品的设计进行支持；<br><br>4.参与公司数据中心其他大数据项目的运营。</p><p><br></p><p>任职要求：</p><p>1.2年以上大数据相关工作经验，统计学、数学或计算机相关专业优先；<br><br>2.对机器学习有一定的理解，如数据仓库、ETL、OLAP、BI展现等；<br><br>3.熟练掌握常用的数据分析挖掘算法和软件，熟练使用Hadoop/Hive/MapReduce，有SAS/Ruby/Python经验者更佳；<br><br>3.熟悉数据库系统MySQL或ORACLE，能熟练使用Java或C++编程优先；<br><br>4.有较强的文档编写能力，独立完成文档编写；<br><br>6.良好的自我学习能力、团队协作能力；<br><br>7.工作认真踏实，主动敬业，具有良好的团队精神。<br><br>8.有互联网广告平台、电子商务、互联网数据仓库或商业智能架构设计开发实施经验者优先。</p>,其它,http://jobs.zhaopin.com/346901285251017.htm,互联网/电子商务,1人 ,500-999人,上海西线教育科技有限公司,180.0,1,全职,3-5年,大专,2016-12-19,0.011018991470336914,上海,数据挖掘讲师/数据挖掘工程师,jobs.zhaopin.com
20001-30000元/月 ,<p>职位描述：</p><p>1. 运用机器学习、统计学习等方法，在公司的大数据平台上对海量数据进行深度数据挖掘；</p><p>2. 负责对数据库信息进行深度挖掘和模式识别，建立模型；</p><p>3. 负责与参与深度学习框架搭建，包括机器学习，语言处理，图像处理和系统研发；</p><p><br></p><p>任职资格：</p><p>1. 重点院校本科或研究生以上，三年以上相关工作经验；</p><p>2.在深度学习、模式识别或数据挖掘方面有着较丰富的研发经验者优先；</p><p>3. 优秀的大数据分析、建模能力，非常熟悉常用统计建模方法或者机器学习算法.对机器学习/深度学习有较深入的理解和研究；</p><p>4. 熟练使用Java、Python、Matlab、C++ 中的至少一种编程语言； </p><p>优先考虑：</p><p>1. 熟悉Spark等分布式机器学习框架，熟悉Hadoop/HBase/Hive等大数据处理平台 。</p><p>2. 大规模机器学习、推荐系统、自然语言处理、计算广告学等领域实际工作经验者优先；</p><p><br></p>,上市公司,http://jobs.zhaopin.com/140665601251292.htm,互联网/电子商务,1人 ,1000-9999人,上海钢联电子商务股份有限公司,180.0,1,全职,3-5年,本科,2016-12-19,0.15544486045837402,上海,高级数据挖掘工程师,jobs.zhaopin.com
